+---------+----------------------+---------------------+
| section | audit_name           | audited_at          |
+---------+----------------------+---------------------+
| audit   | 04_sympathetic_items | 2026-05-24 15:33:05 |
+---------+----------------------+---------------------+
+-------+------------------------------------------+------------+------------+-----------+--------------------+-----------+--------------------+-----------+--------------------+----------+----------+----------+----------+----------+----------+----------+----------+----------+-----------+-----------+-----------+-----------+
| id    | name                                     | goodEffect | targettype | effectid1 | effect_base_value1 | effectid2 | effect_base_value2 | effectid3 | effect_base_value3 | classes1 | classes2 | classes3 | classes4 | classes5 | classes6 | classes7 | classes8 | classes9 | classes10 | classes11 | classes12 | classes13 |
| 21616 | Sympathetic Alleviation V                |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                200 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 21617 | Sympathetic Alleviation VI               |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                225 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 21618 | Sympathetic Alleviation VII              |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                250 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 21619 | Sympathetic Alleviation VIII             |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                275 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 21620 | Sympathetic Alleviation IX               |          1 |          6 |       383 |                100 |       138 |                  0 |       348 |                300 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 21993 | Tallon's Tactic Poison Strike I          |          0 |          5 |         0 |             -15438 |        92 |             -11205 |       374 |                100 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 21995 | Tallon's Tactic Poison Strike II         |          0 |          5 |         0 |             -17712 |        92 |             -12792 |       374 |                100 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 21997 | Vallon's Tactic Poison Strike I          |          0 |          5 |         0 |             -15438 |        92 |             -11205 |       374 |                100 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 21999 | Vallon's Tactic Poison Strike II         |          0 |          5 |         0 |             -17712 |        92 |             -12792 |       374 |                100 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 22001 | Spider's Bite Poison Strike I            |          0 |          5 |         0 |                 -1 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 22002 | Spider's Bite Poison Strike I            |          0 |          5 |         0 |                 -1 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 22004 | Spider's Bite Poison Strike II           |          0 |          5 |         0 |                 -1 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
| 22005 | Spider's Bite Poison Strike II           |          0 |          5 |         0 |                 -1 |       254 |                  0 |       254 |                  0 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |      255 |       255 |       255 |       255 |       255 |
